City1,City2
Chauhata,Agartala
Chauhata,Ranchi
Chauhata,Gaya
Chauhata,Kolkata
Pedanandipadu,Chennai
Pedanandipadu,Tirupati
Pedanandipadu,Visakhapatnam
Pedanandipadu,Hyderabad
Pedanandipadu,Bengaluru
Bhajera(Alwar),Jaipur
Bhajera(Alwar),"New Delhi"
Runija,Mumbai
Runija,Udaipur
Runija,Bhopal
Runija,Ahmedabad
Runija,Indore
Runija,Vadodara
Bamnoli,Mumbai
Bamnoli,Udaipur
Bamnoli,Rajkot
Bamnoli,Ahmedabad
Bamnoli,Vadodara
Bamnoli,Jodhpur
Mocherla,Chennai
Mocherla,Tirupati
Mocherla,Hyderabad
Mocherla,Bengaluru
Tenya,Bagdogra
Tenya,Patna
Tenya,Agartala
Tenya,Ranchi
Tenya,Gaya
Tenya,Kolkata
Gurla,Udaipur
Gurla,Bhopal
Gurla,Jaipur
Gurla,Ahmedabad
Gurla,Indore
Gurla,"New Delhi"
Gurla,Vadodara
Gurla,Jodhpur
Vilathur,Coimbatore
Vilathur,Chennai
Vilathur,Tirupati
Vilathur,Madurai
Vilathur,Bengaluru
Vilathur,Tiruchirappalli
Khatauli,Dehradun
Khatauli,Jaipur
Khatauli,Chandigarh
Khatauli,"New Delhi"
"Valluru Halt",Chennai
"Valluru Halt",Tirupati
"Valluru Halt",Hyderabad
"Valluru Halt",Bengaluru
Roopaheli,Udaipur
Roopaheli,Bhopal
Roopaheli,Jaipur
Roopaheli,Ahmedabad
Roopaheli,Indore
Roopaheli,"New Delhi"
Roopaheli,Vadodara
Roopaheli,Jodhpur
Maroda,Raipur
Maroda,Hyderabad
Maroda,Nagpur
"Katra Shivadayalganj",Patna
"Katra Shivadayalganj",Lucknow
"Katra Shivadayalganj",Gaya
"Katra Shivadayalganj","New Delhi"
"Katra Shivadayalganj",Varanasi
Vadanamkurussi,Coimbatore
Vadanamkurussi,Kozhikode
Vadanamkurussi,Madurai
Vadanamkurussi,Bengaluru
Vadanamkurussi,Tiruchirappalli
Vadanamkurussi,Mangalore
Vadanamkurussi,Thiruvananthapuram
Vadanamkurussi,Kochi
Chandapara,Patna
Chandapara,Ranchi
Chandapara,Gaya
Chandapara,Kolkata
Hidain,Lucknow
Hidain,"New Delhi"
Hidain,Varanasi
"Alaicherra Pt Vi",Guwahati
"Alaicherra Pt Vi",Agartala
"Alaicherra Pt Vi",Kolkata
"Alaicherra Pt Vi",Imphal
Ajara,Mumbai
Ajara,Pune
Ajara,Dabolim
"Dakshin Ulladabari",Guwahati
"Dakshin Ulladabari",Bagdogra
"Dakshin Ulladabari",Kolkata
Gangwar,Hyderabad
Gangwar,Aurangabad
Parmanandpur,Patna
Parmanandpur,Gaya
Parmanandpur,Kolkata
Parmanandpur,Varanasi
Orai,Bhopal
Orai,Lucknow
Orai,Jaipur
Orai,"New Delhi"
Orai,Varanasi
Chandipur,Bhubaneshwar
Chandipur,Ranchi
Chandipur,Gaya
Chandipur,Kolkata
Umargam,Mumbai
Umargam,Pune
Umargam,Rajkot
Umargam,Ahmedabad
Umargam,Vadodara
Umargam,Aurangabad
"Gorumara National Park",Bagdogra
"Gorumara National Park",Kolkata
Bokra,Bagdogra
Bokra,Patna
Bokra,Gaya
Bokra,Kolkata
Loharu,Amritsar
Loharu,Dehradun
Loharu,Jaipur
Loharu,Chandigarh
Loharu,"New Delhi"
Loharu,Jodhpur
Suroth,Lucknow
Suroth,Jaipur
Suroth,"New Delhi"
"Marwar Junction",Udaipur
"Marwar Junction",Jaipur
"Marwar Junction",Ahmedabad
"Marwar Junction","New Delhi"
"Marwar Junction",Jodhpur
Chiloki,Lucknow
Chiloki,"New Delhi"
Tirupattur,Coimbatore
Tirupattur,Chennai
Tirupattur,Tirupati
Tirupattur,Kozhikode
Tirupattur,Madurai
Tirupattur,Bengaluru
Tirupattur,Tiruchirappalli
Kharsaliya,Mumbai
Kharsaliya,Udaipur
Kharsaliya,Rajkot
Kharsaliya,Ahmedabad
Kharsaliya,Indore
Kharsaliya,Vadodara
Naigawan,Raipur
Naigawan,Bhopal
Naigawan,Lucknow
Naigawan,Indore
Naigawan,"New Delhi"
Naigawan,Varanasi
Naigawan,Nagpur
Jhir(Jaipur),Jaipur
Jhir(Jaipur),"New Delhi"
Nallacheruvu,Coimbatore
Nallacheruvu,Chennai
Nallacheruvu,Tirupati
Nallacheruvu,Kozhikode
Nallacheruvu,Hyderabad
Nallacheruvu,Bengaluru
Nallacheruvu,Tiruchirappalli
Nallacheruvu,Mangalore
Krishnanagar,Agartala
Krishnanagar,Ranchi
Krishnanagar,Kolkata
Chinchwad,Mumbai
Chinchwad,Pune
Chinchwad,Dabolim
Chinchwad,Aurangabad
Hakam,Patna
Hakam,Ranchi
Hakam,Gaya
Hakam,Kolkata
Hakam,Varanasi
Koothur,Coimbatore
Koothur,Chennai
Koothur,Tirupati
Koothur,Madurai
Koothur,Bengaluru
Koothur,Tiruchirappalli
Khairabad,Lucknow
Khairabad,"New Delhi"
Pagalpatti,Coimbatore
Pagalpatti,Chennai
Pagalpatti,Tirupati
Pagalpatti,Kozhikode
Pagalpatti,Madurai
Pagalpatti,Bengaluru
Pagalpatti,Tiruchirappalli
Pagalpatti,Mangalore
Pagalpatti,Kochi
"Rajabhat Khawa",Guwahati
"Rajabhat Khawa",Bagdogra
"Rajabhat Khawa",Agartala
"Rajabhat Khawa",Kolkata
Ulundurpet(Villupuram),Coimbatore
Ulundurpet(Villupuram),Chennai
Ulundurpet(Villupuram),Tirupati
Ulundurpet(Villupuram),Madurai
Ulundurpet(Villupuram),Bengaluru
Ulundurpet(Villupuram),Tiruchirappalli
Kotalpukur,Guwahati
Kotalpukur,Bagdogra
Kotalpukur,Patna
Kotalpukur,Agartala
Kotalpukur,Ranchi
Kotalpukur,Gaya
Kotalpukur,Kolkata
Sargiguda(Kalahandi),Raipur
Sargiguda(Kalahandi),Visakhapatnam
Sargiguda(Kalahandi),Bhubaneshwar
Sargiguda(Kalahandi),Ranchi
Sargiguda(Kalahandi),Kolkata
Sargiguda(Kalahandi),Nagpur
Basaha,Bagdogra
Basaha,Patna
Basaha,Ranchi
Basaha,Gaya
Basaha,Kolkata
Basaha,Varanasi
Potanar,Raipur
Potanar,Visakhapatnam
Potanar,Bhubaneshwar
Potanar,Hyderabad
Potanar,Nagpur
Samsi,Guwahati
Samsi,Bagdogra
Samsi,Patna
Samsi,Agartala
Samsi,Ranchi
Samsi,Gaya
Samsi,Kolkata
Amalner,Mumbai
Amalner,Bhopal
Amalner,Pune
Amalner,Ahmedabad
Amalner,Indore
Amalner,Vadodara
Amalner,Aurangabad
Bagilaghatta,Coimbatore
Bagilaghatta,Tirupati
Bagilaghatta,Kozhikode
Bagilaghatta,Bengaluru
Bagilaghatta,Dabolim
Bagilaghatta,Mangalore
Bagilaghatta,Kochi
Buniadpur,Guwahati
Buniadpur,Bagdogra
Buniadpur,Patna
Buniadpur,Agartala
Buniadpur,Ranchi
Buniadpur,Gaya
Buniadpur,Kolkata
"Bari Seer",Udaipur
"Bari Seer",Jaipur
"Bari Seer","New Delhi"
"Bari Seer",Jodhpur
Sarangpur(Bardhaman),Ranchi
Sarangpur(Bardhaman),Kolkata
Bidadi,Coimbatore
Bidadi,Tirupati
Bidadi,Kozhikode
Bidadi,Bengaluru
Bidadi,Tiruchirappalli
Bidadi,Mangalore
Kallurunaganahalli,Coimbatore
Kallurunaganahalli,Tirupati
Kallurunaganahalli,Kozhikode
Kallurunaganahalli,Madurai
Kallurunaganahalli,Bengaluru
Kallurunaganahalli,Tiruchirappalli
Kallurunaganahalli,Mangalore
Kallurunaganahalli,Kochi
Deega,Lucknow
Deega,"New Delhi"
Deega,Varanasi
Angul,Bhubaneshwar
Angul,Ranchi
Angul,Kolkata
Wadgaon,Bhopal
Wadgaon,Hyderabad
Wadgaon,Indore
Wadgaon,Nagpur
Kajgaon,Mumbai
Kajgaon,Pune
Kajgaon,Indore
Kajgaon,Vadodara
Kajgaon,Aurangabad
"Naharpura Khawasa",Mumbai
"Naharpura Khawasa",Udaipur
"Naharpura Khawasa",Bhopal
"Naharpura Khawasa",Ahmedabad
"Naharpura Khawasa",Indore
"Naharpura Khawasa",Vadodara
"Naharpura Khawasa",Aurangabad
Lingnoor,Mumbai
Lingnoor,Pune
Lingnoor,Hyderabad
Lingnoor,Dabolim
Lingnoor,Mangalore
Lingnoor,Aurangabad
Minjur,Chennai
Minjur,Tirupati
"Savar Kundla",Mumbai
"Savar Kundla",Rajkot
"Savar Kundla",Ahmedabad
"Savar Kundla",Vadodara
Annavarappadu,Chennai
Annavarappadu,Tirupati
Annavarappadu,Visakhapatnam
Annavarappadu,Hyderabad
Annavarappadu,Bengaluru
Sohawal,Patna
Sohawal,Lucknow
Sohawal,"New Delhi"
Sohawal,Varanasi
Chitbaragaon,Patna
Chitbaragaon,Lucknow
Chitbaragaon,Ranchi
Chitbaragaon,Gaya
Chitbaragaon,Kolkata
Chitbaragaon,Varanasi
Bikapur,Patna
Bikapur,Lucknow
Bikapur,Gaya
Bikapur,"New Delhi"
Bikapur,Varanasi
Kharawar,Dehradun
Kharawar,Jaipur
Kharawar,Chandigarh
Kharawar,"New Delhi"
Usia,Patna
Usia,Lucknow
Usia,Ranchi
Usia,Gaya
Usia,Kolkata
Usia,Varanasi
Vasna,Mumbai
Vasna,Udaipur
Vasna,Rajkot
Vasna,Ahmedabad
Vasna,Vadodara
Betnoti,Bhubaneshwar
Betnoti,Ranchi
Betnoti,Gaya
Betnoti,Kolkata
Sunehar,Amritsar
Sunehar,Jammu
Sunehar,Dehradun
Sunehar,Leh
Sunehar,Srinagar
Sunehar,Chandigarh
Sunehar,"New Delhi"
Jaitpur,Bhopal
Jaitpur,Lucknow
Jaitpur,Jaipur
Jaitpur,"New Delhi"
Jaitpur,Varanasi
Jaitpur,Nagpur
Chintalpadi,Coimbatore
Chintalpadi,Chennai
Chintalpadi,Tirupati
Chintalpadi,Kozhikode
Chintalpadi,Madurai
Chintalpadi,Bengaluru
Chintalpadi,Tiruchirappalli
Chintalpadi,Kochi
Jaitsar,Amritsar
Jaitsar,Jammu
Jaitsar,Dehradun
Jaitsar,Jaipur
Jaitsar,Chandigarh
Jaitsar,"New Delhi"
Jaitsar,Jodhpur
Korahia,Bagdogra
Korahia,Patna
Korahia,Ranchi
Korahia,Gaya
Korahia,Kolkata
Korahia,Varanasi
Palashi,Mumbai
Palashi,Pune
Palashi,Dabolim
Palashi,Aurangabad
Handia,Patna
Handia,Lucknow
Handia,Gaya
Handia,"New Delhi"
Handia,Varanasi
Bhosariras,Raipur
Bhosariras,Visakhapatnam
Bhosariras,Bhubaneshwar
Bhosariras,Hyderabad
Bhosariras,Nagpur
Khairi(Anuppur),Raipur
Khairi(Anuppur),Ranchi
Khairi(Anuppur),Gaya
Khairi(Anuppur),Kolkata
Khairi(Anuppur),Varanasi
Khairi(Anuppur),Nagpur
Suwansa,Patna
Suwansa,Lucknow
Suwansa,Gaya
Suwansa,"New Delhi"
Suwansa,Varanasi
Bhandardara,Mumbai
Bhandardara,Pune
Bhandardara,Vadodara
Bhandardara,Aurangabad
Modahi,Patna
Modahi,Ranchi
Modahi,Gaya
Modahi,Kolkata
Modahi,Varanasi
Jonai,Dibrugarh
"Khudi Kalan",Amritsar
"Khudi Kalan",Jammu
"Khudi Kalan",Dehradun
"Khudi Kalan",Chandigarh
"Khudi Kalan","New Delhi"
Pakkam,Chennai
Pakkam,Tirupati
Pakkam,Bengaluru
Pakkam,Tiruchirappalli
"Assomiya Pathar Gaon",Dibrugarh
Katni,Raipur
Katni,Bhopal
Katni,Lucknow
Katni,Gaya
Katni,Indore
Katni,"New Delhi"
Katni,Varanasi
Katni,Nagpur
Sillibari,Bhubaneshwar
Sillibari,Ranchi
Sillibari,Kolkata
Koriachak,Bagdogra
Koriachak,Patna
Koriachak,Agartala
Koriachak,Ranchi
Koriachak,Gaya
Koriachak,Kolkata
"Kosi Kalan",Dehradun
"Kosi Kalan",Jaipur
"Kosi Kalan",Chandigarh
"Kosi Kalan","New Delhi"
Pasighat,Dibrugarh
Dharahra,Patna
Dharahra,Ranchi
Dharahra,Gaya
Dharahra,Kolkata
Dharahra,Varanasi
Lucknow,Lucknow
Lucknow,"New Delhi"
"Brahmagiri Trek",Coimbatore
"Brahmagiri Trek",Kozhikode
"Brahmagiri Trek",Bengaluru
"Brahmagiri Trek",Mangalore
"Brahmagiri Trek",Kochi
Gudadinni,Mumbai
Gudadinni,Tirupati
Gudadinni,Pune
Gudadinni,Hyderabad
Gudadinni,Bengaluru
Gudadinni,Dabolim
Gudadinni,Mangalore
Gudadinni,Aurangabad
Tinkitam,Bagdogra
Tinkitam,Kolkata
Paranpur,Patna
Paranpur,Ranchi
Paranpur,Gaya
Paranpur,Kolkata
Paranpur,Varanasi
"Kavathe Mahankal",Mumbai
"Kavathe Mahankal",Pune
"Kavathe Mahankal",Hyderabad
"Kavathe Mahankal",Dabolim
"Kavathe Mahankal",Mangalore
"Kavathe Mahankal",Aurangabad
Devpur,Patna
Devpur,Lucknow
Devpur,Gaya
Devpur,"New Delhi"
Devpur,Varanasi
Virra,Dehradun
Virra,Lucknow
Virra,Jaipur
Virra,Chandigarh
Virra,"New Delhi"
Khetri,Guwahati
Khetri,Agartala
Khetri,Kolkata
Khetri,Imphal
Tekkali,Visakhapatnam
Tekkali,Bhubaneshwar
Tekkali,Kolkata
Mundakayam,Coimbatore
Mundakayam,Kozhikode
Mundakayam,Madurai
Mundakayam,Bengaluru
Mundakayam,Tiruchirappalli
Mundakayam,Thiruvananthapuram
Mundakayam,Kochi
Narasapurapupeta,Visakhapatnam
Narasapurapupeta,Hyderabad
Badami,Pune
Badami,Hyderabad
Badami,Bengaluru
Badami,Dabolim
Badami,Mangalore
Badami,Aurangabad
"Mohd Pur Bazurg Aht",Dehradun
"Mohd Pur Bazurg Aht",Chandigarh
"Mohd Pur Bazurg Aht","New Delhi"
Kathar,Amritsar
Kathar,Jammu
Kathar,Dehradun
Kathar,Srinagar
Kathar,Chandigarh
Kathar,"New Delhi"
Kalpattichatram(Dindigul),Coimbatore
Kalpattichatram(Dindigul),Kozhikode
Kalpattichatram(Dindigul),Madurai
Kalpattichatram(Dindigul),Bengaluru
Kalpattichatram(Dindigul),Tiruchirappalli
Kalpattichatram(Dindigul),Thiruvananthapuram
Kalpattichatram(Dindigul),Kochi
"Zorawar Pura",Amritsar
"Zorawar Pura",Jammu
"Zorawar Pura",Dehradun
"Zorawar Pura",Jaipur
"Zorawar Pura",Srinagar
"Zorawar Pura",Chandigarh
"Zorawar Pura","New Delhi"
"Zorawar Pura",Jodhpur
Dhinoj,Mumbai
Dhinoj,Udaipur
Dhinoj,Rajkot
Dhinoj,Ahmedabad
Dhinoj,Vadodara
Dhinoj,Jodhpur
Baruna,Patna
Baruna,Lucknow
Baruna,Ranchi
Baruna,Gaya
Baruna,Kolkata
Baruna,Varanasi
Sanjan,Mumbai
Sanjan,Pune
Sanjan,Rajkot
Sanjan,Ahmedabad
Sanjan,Vadodara
Sanjan,Aurangabad
Rura,Lucknow
Rura,"New Delhi"
Rura,Varanasi
Nagasamudram(Anantapuram),Coimbatore
Nagasamudram(Anantapuram),Chennai
Nagasamudram(Anantapuram),Tirupati
Nagasamudram(Anantapuram),Kozhikode
Nagasamudram(Anantapuram),Hyderabad
Nagasamudram(Anantapuram),Bengaluru
Nagasamudram(Anantapuram),Dabolim
Nagasamudram(Anantapuram),Mangalore
Chhajli,Amritsar
Chhajli,Jammu
Chhajli,Dehradun
Chhajli,Jaipur
Chhajli,Chandigarh
Chhajli,"New Delhi"
Chettinad,Coimbatore
Chettinad,Madurai
Chettinad,Bengaluru
Chettinad,Tiruchirappalli
Chettinad,Thiruvananthapuram
Chettinad,Kochi
Kaithal,Amritsar
Kaithal,Jammu
Kaithal,Dehradun
Kaithal,Jaipur
Kaithal,Chandigarh
Kaithal,"New Delhi"
"Jaliyano Math",Mumbai
"Jaliyano Math",Udaipur
"Jaliyano Math",Rajkot
"Jaliyano Math",Ahmedabad
"Jaliyano Math",Vadodara
Dhadi,Mumbai
Dhadi,Bhopal
Dhadi,Pune
Dhadi,Indore
Dhadi,Vadodara
Dhadi,Aurangabad
Dhadi,Nagpur
Narippaiyur,Coimbatore
Narippaiyur,Madurai
Narippaiyur,Bengaluru
Narippaiyur,Tiruchirappalli
Narippaiyur,Thiruvananthapuram
Narippaiyur,Kochi
"Bhain Sora",Udaipur
"Bhain Sora",Bhopal
"Bhain Sora",Lucknow
"Bhain Sora",Jaipur
"Bhain Sora",Indore
"Bhain Sora","New Delhi"
"Bhain Sora",Jodhpur
"Semra Tola Bhola",Bagdogra
"Semra Tola Bhola",Patna
"Semra Tola Bhola",Gaya
"Semra Tola Bhola",Kolkata
"Semra Tola Bhola",Varanasi
Raigir,Hyderabad
Kathgodam,Dehradun
Kathgodam,Lucknow
Kathgodam,Chandigarh
Kathgodam,"New Delhi"
Majna,Bhubaneshwar
Majna,Ranchi
Majna,Kolkata
Chandaur,Patna
Chandaur,Ranchi
Chandaur,Gaya
Chandaur,Kolkata
Phulwara,Jaipur
Phulwara,"New Delhi"
Ichchapuram,Raipur
Ichchapuram,Visakhapatnam
Ichchapuram,Bhubaneshwar
Ichchapuram,Kolkata
Atari,Amritsar
Atari,Jammu
Atari,Chandigarh
Atari,"New Delhi"
Bharuch,Mumbai
Bharuch,Rajkot
Bharuch,Ahmedabad
Bharuch,Indore
Bharuch,Vadodara
Bharuch,Aurangabad
Sikanderpur,Amritsar
Sikanderpur,Jammu
Sikanderpur,Dehradun
Sikanderpur,Srinagar
Sikanderpur,Chandigarh
Sikanderpur,"New Delhi"
Konni,Coimbatore
Konni,Kozhikode
Konni,Madurai
Konni,Bengaluru
Konni,Tiruchirappalli
Konni,Thiruvananthapuram
Konni,Kochi
Sehlanga,Dehradun
Sehlanga,Jaipur
Sehlanga,Chandigarh
Sehlanga,"New Delhi"
Silghat,Guwahati
Silghat,Dibrugarh
Silghat,Agartala
Silghat,Kolkata
Silghat,Imphal
Rudayan,Dehradun
Rudayan,Lucknow
Rudayan,Jaipur
Rudayan,Chandigarh
Rudayan,"New Delhi"
Alipore,Kolkata
Dabur,Patna
Dabur,Ranchi
Dabur,Gaya
Dabur,Kolkata
Dabur,Varanasi
Thawe,Patna
Thawe,Lucknow
Thawe,Ranchi
Thawe,Gaya
Thawe,Kolkata
Thawe,Varanasi
Musaphirkhana,Patna
Musaphirkhana,Lucknow
Musaphirkhana,"New Delhi"
Musaphirkhana,Varanasi
Boddavara,Visakhapatnam
Boddavara,Hyderabad
Bhachbhar,Udaipur
Bhachbhar,Rajkot
Bhachbhar,Ahmedabad
Bhachbhar,"New Delhi"
Bhachbhar,Vadodara
Bhachbhar,Jodhpur
Agayanandanpur,Patna
Agayanandanpur,Bhubaneshwar
Agayanandanpur,Ranchi
Agayanandanpur,Gaya
Agayanandanpur,Kolkata
Dhurwasin,Raipur
Dhurwasin,Patna
Dhurwasin,Bhopal
Dhurwasin,Lucknow
Dhurwasin,Ranchi
Dhurwasin,Gaya
Dhurwasin,Kolkata
Dhurwasin,Varanasi
Dhurwasin,Nagpur
Guntakal,Coimbatore
Guntakal,Chennai
Guntakal,Tirupati
Guntakal,Kozhikode
Guntakal,Hyderabad
Guntakal,Bengaluru
Guntakal,Dabolim
Guntakal,Mangalore
Zenal,Mumbai
Zenal,Udaipur
Zenal,Rajkot
Zenal,Ahmedabad
Zenal,Vadodara
Zenal,Jodhpur
"Khanpur Ahir",Dehradun
"Khanpur Ahir",Jaipur
"Khanpur Ahir",Chandigarh
"Khanpur Ahir","New Delhi"
Chanpatia,Bagdogra
Chanpatia,Patna
Chanpatia,Lucknow
Chanpatia,Ranchi
Chanpatia,Gaya
Chanpatia,Kolkata
Chanpatia,Varanasi
Kumaravadi,Coimbatore
Kumaravadi,Kozhikode
Kumaravadi,Madurai
Kumaravadi,Bengaluru
Kumaravadi,Tiruchirappalli
Kumaravadi,Thiruvananthapuram
Kumaravadi,Kochi
"Nagarhole National Park",Coimbatore
"Nagarhole National Park",Kozhikode
"Nagarhole National Park",Bengaluru
"Nagarhole National Park",Tiruchirappalli
"Nagarhole National Park",Mangalore
"Nagarhole National Park",Kochi
"Pauri Garhwal",Dehradun
"Pauri Garhwal",Chandigarh
"Pauri Garhwal","New Delhi"
Gowdavalli,Hyderabad
Bamharavli,Patna
Bamharavli,Lucknow
Bamharavli,Gaya
Bamharavli,"New Delhi"
Bamharavli,Varanasi
"Shashipur Alias Taramundo",Raipur
"Shashipur Alias Taramundo",Patna
"Shashipur Alias Taramundo",Bhubaneshwar
"Shashipur Alias Taramundo",Lucknow
"Shashipur Alias Taramundo",Ranchi
"Shashipur Alias Taramundo",Gaya
"Shashipur Alias Taramundo",Kolkata
"Shashipur Alias Taramundo",Varanasi
"Shashipur Alias Taramundo",Nagpur
Sausar,Raipur
Sausar,Bhopal
Sausar,Hyderabad
Sausar,Nagpur
Hisampur(Jaunpur),Patna
Hisampur(Jaunpur),Lucknow
Hisampur(Jaunpur),Gaya
Hisampur(Jaunpur),"New Delhi"
Hisampur(Jaunpur),Varanasi
Bhatian(Jalandhar),Amritsar
Bhatian(Jalandhar),Jammu
Bhatian(Jalandhar),Dehradun
Bhatian(Jalandhar),Srinagar
Bhatian(Jalandhar),Chandigarh
Bhatian(Jalandhar),"New Delhi"
Lidhorahat,Raipur
Lidhorahat,Bhopal
Lidhorahat,Lucknow
Lidhorahat,Indore
Lidhorahat,"New Delhi"
Lidhorahat,Nagpur
Rayaka,Mumbai
Rayaka,Udaipur
Rayaka,Rajkot
Rayaka,Ahmedabad
Rayaka,Vadodara
Thangadh,Mumbai
Thangadh,Rajkot
Thangadh,Ahmedabad
Thangadh,Vadodara
Rajmane,Mumbai
Rajmane,Pune
Rajmane,Indore
Rajmane,Vadodara
Rajmane,Aurangabad
Unchahar,Lucknow
Unchahar,"New Delhi"
Unchahar,Varanasi
Pathara,Visakhapatnam
Pathara,Bhubaneshwar
Pathara,Kolkata
Tsunduru,Chennai
Tsunduru,Tirupati
Tsunduru,Visakhapatnam
Tsunduru,Hyderabad
Tsunduru,Bengaluru
Kohir,Hyderabad
Umranala,Raipur
Umranala,Bhopal
Umranala,Hyderabad
Umranala,Indore
Umranala,Nagpur
Singnapur,Mumbai
Singnapur,Pune
Singnapur,Hyderabad
Singnapur,Indore
Singnapur,Aurangabad
Singnapur,Nagpur
Balod,Raipur
Balod,Hyderabad
Balod,Nagpur
Indrabil,Bagdogra
Indrabil,Patna
Indrabil,Bhubaneshwar
Indrabil,Ranchi
Indrabil,Gaya
Indrabil,Kolkata
Maynaguri,Guwahati
Maynaguri,Bagdogra
Maynaguri,Kolkata
Patur,Bhopal
Patur,Pune
Patur,Hyderabad
Patur,Indore
Patur,Aurangabad
Patur,Nagpur
Nadbai,Dehradun
Nadbai,Lucknow
Nadbai,Jaipur
Nadbai,Chandigarh
Nadbai,"New Delhi"
"Pir Umrod",Mumbai
"Pir Umrod",Udaipur
"Pir Umrod",Bhopal
"Pir Umrod",Indore
Maler,Amritsar
Maler,Jammu
Maler,Dehradun
Maler,Udaipur
Maler,Jaipur
Maler,Chandigarh
Maler,"New Delhi"
Maler,Jodhpur
Jetalvad,Mumbai
Jetalvad,Rajkot
Jetalvad,Ahmedabad
Jetalvad,Vadodara
Bhoora,Dehradun
Bhoora,Lucknow
Bhoora,Jaipur
Bhoora,Chandigarh
Bhoora,"New Delhi"
"Nalhera Gujjar",Amritsar
"Nalhera Gujjar",Dehradun
"Nalhera Gujjar",Chandigarh
"Nalhera Gujjar","New Delhi"
"Ambedkar Gawn",Lucknow
"Ambedkar Gawn","New Delhi"
"Ambedkar Gawn",Varanasi
Shankarpalli,Hyderabad
Kalikiri,Chennai
Kalikiri,Tirupati
Kalikiri,Bengaluru
Karungal,Madurai
Karungal,Bengaluru
Karungal,Thiruvananthapuram
Karungal,Kochi
"Sultan Pur",Lucknow
"Sultan Pur","New Delhi"
Pedhi,Bhopal
Pedhi,Hyderabad
Pedhi,Indore
Pedhi,Aurangabad
Pedhi,Nagpur
Chingerkata,Raipur
Chingerkata,Visakhapatnam
Chingerkata,Bhubaneshwar
Chingerkata,Ranchi
Chingerkata,Gaya
Chingerkata,Kolkata
Mamera,Amritsar
Mamera,Jammu
Mamera,Dehradun
Mamera,Jaipur
Mamera,Chandigarh
Mamera,"New Delhi"
Mamera,Jodhpur
Anandapura,Kozhikode
Anandapura,Bengaluru
Anandapura,Dabolim
Anandapura,Mangalore
Peruvamthanam,Coimbatore
Peruvamthanam,Kozhikode
Peruvamthanam,Madurai
Peruvamthanam,Bengaluru
Peruvamthanam,Tiruchirappalli
Peruvamthanam,Thiruvananthapuram
Peruvamthanam,Kochi
Dholikuva,Mumbai
Dholikuva,Pune
Dholikuva,Rajkot
Dholikuva,Ahmedabad
Dholikuva,Indore
Dholikuva,Vadodara
Dholikuva,Aurangabad
"Kala Akhar",Bhopal
"Kala Akhar",Hyderabad
"Kala Akhar",Indore
"Kala Akhar",Nagpur
Salempur,Patna
Salempur,Lucknow
Salempur,Ranchi
Salempur,Gaya
Salempur,Kolkata
Salempur,Varanasi
Tihu,Guwahati
Tihu,Bagdogra
Tihu,Agartala
Tihu,Kolkata
Sivagiri,Coimbatore
Sivagiri,Kozhikode
Sivagiri,Madurai
Sivagiri,Bengaluru
Sivagiri,Tiruchirappalli
Sivagiri,Thiruvananthapuram
Sivagiri,Kochi
Koilkuntla,Chennai
Koilkuntla,Tirupati
Koilkuntla,Hyderabad
Koilkuntla,Bengaluru
Koilkuntla,Mangalore
Kanjari,Mumbai
Kanjari,Udaipur
Kanjari,Rajkot
Kanjari,Ahmedabad
Kanjari,Vadodara
Bhrugupur,Mumbai
Bhrugupur,Udaipur
Bhrugupur,Rajkot
Bhrugupur,Ahmedabad
Bhrugupur,Vadodara
Bhatel,Mumbai
Bhatel,Rajkot
Bhatel,Ahmedabad
Bhatel,Vadodara
Berhampur,Raipur
Berhampur,Visakhapatnam
Berhampur,Bhubaneshwar
Berhampur,Kolkata
Maibang,Guwahati
Maibang,Dibrugarh
Maibang,Agartala
Maibang,Kolkata
Maibang,Imphal
"Jhala Tarhar",Lucknow
"Jhala Tarhar","New Delhi"
"Jhala Tarhar",Varanasi
Muramalla,Visakhapatnam
Muramalla,Hyderabad
Diwana,Amritsar
Diwana,Dehradun
Diwana,Jaipur
Diwana,Chandigarh
Diwana,"New Delhi"
Rajsamand,Udaipur
Rajsamand,Jaipur
Rajsamand,Ahmedabad
Rajsamand,"New Delhi"
Rajsamand,Jodhpur
"Mangpong Forest",Bagdogra
"Mangpong Forest",Kolkata
Bhawanipatna,Raipur
Bhawanipatna,Visakhapatnam
Bhawanipatna,Bhubaneshwar
Bhawanipatna,Hyderabad
Bhawanipatna,Ranchi
Bhawanipatna,Nagpur
Kotarliya,Raipur
Kotarliya,Patna
Kotarliya,Bhubaneshwar
Kotarliya,Ranchi
Kotarliya,Gaya
Kotarliya,Kolkata
Kotarliya,Varanasi
"Barhi Khera",Lucknow
"Barhi Khera","New Delhi"
Ghatti,Udaipur
Ghatti,Bhopal
Ghatti,Jaipur
Ghatti,Indore
Ghatti,"New Delhi"
Mandi(Raichur),Amritsar
Mandi(Raichur),Jammu
Mandi(Raichur),Dehradun
Mandi(Raichur),Leh
Mandi(Raichur),Srinagar
Mandi(Raichur),Chandigarh
Mandi(Raichur),"New Delhi"
Venkatagirikota,Coimbatore
Venkatagirikota,Chennai
Venkatagirikota,Tirupati
Venkatagirikota,Kozhikode
Venkatagirikota,Madurai
Venkatagirikota,Bengaluru
Venkatagirikota,Tiruchirappalli
"Abdul Malakpur",Dehradun
